image_filename,x,y,orientation_z
img_20250622_024623_151469.jpg,1.2119729182282515,1.3909162514418258,-0.015029769772999663
img_20250622_024623_252143.jpg,1.2471686070602739,1.4358199611342894,-0.016563850358570532
img_20250622_024623_301619.jpg,1.265840740776503,1.4606715114430062,-0.014144410774016911
img_20250622_024623_335481.jpg,1.273090122732596,1.4710715276654374,-0.015026783487556398
img_20250622_024623_483327.jpg,1.3269960648189905,1.5420652140050928,-0.014141422428581433
img_20250622_024623_540923.jpg,1.3470937341614533,1.5691331440115603,-0.017103469287356392
img_20250622_024623_604357.jpg,1.3692236460979232,1.5983677956014861,-0.01655788380069894
img_20250622_024623_704706.jpg,1.3949044748929535,1.6338754272428422,-0.01502081103997468
img_20250622_024623_838346.jpg,1.4482749967230397,1.7036480755921017,-0.014135445860753033
img_20250622_024623_931728.jpg,1.4738506737540975,1.7395368745679383,-0.015627000658178205
img_20250622_024624_122142.jpg,1.5350113848914164,1.821180770540553,-0.015624018080589195
img_20250622_024624_228409.jpg,1.5773344582122626,1.8768568619116375,-0.015011852676847256
img_20250622_024624_319464.jpg,1.612279954298566,1.921770577552089,-0.01654595117790461
img_20250622_024624_408984.jpg,1.6384463773622842,1.9570152408984474,-0.015008866638006295
img_20250622_024624_468448.jpg,1.6587081979584464,1.9809595242914555,-0.015618053047706566
img_20250622_024624_565769.jpg,1.6969351382954856,2.024151152164727,-0.014262587797642848
img_20250622_024624_620846.jpg,1.719472151650192,2.0496433807834724,-0.017997276239182007
img_20250622_024624_705153.jpg,1.750675412255669,2.0851818271189457,-0.020911424042501476
img_20250622_024624_766425.jpg,1.7737512590689832,2.1103390446746104,-0.021320048232148763
img_20250622_024624_871012.jpg,1.8134333737595905,2.152635125110304,-0.027046359238131628
img_20250622_024624_916624.jpg,1.8354721208007145,2.175424787783757,-0.03276421868083873
img_20250622_024624_981863.jpg,1.859685799555307,2.1994268586786596,-0.0385254529269239
img_20250622_024625_095533.jpg,1.910451856565629,2.2457830820379985,-0.05854370318737201
img_20250622_024625_195769.jpg,1.9467888084674276,2.2721555492082515,-0.07225318403992273
img_20250622_024625_279615.jpg,1.9956576575396736,2.3044046895108945,-0.0908123022199692
img_20250622_024625_368788.jpg,2.038285714189435,2.3239624086803774,-0.1105596506949235
img_20250622_024625_500802.jpg,2.1050274841710164,2.3511182530709958,-0.13743615739638307
img_20250622_024625_572537.jpg,2.1627750208091134,2.372508679100014,-0.15953136203047183
img_20250622_024625_634951.jpg,2.1995901682541628,2.3799703029894013,-0.1716694211534232
img_20250622_024625_722010.jpg,2.252106279305835,2.3866164560628493,-0.1893915385084087
img_20250622_024625_755076.jpg,2.276375211147295,2.392163965388196,-0.19743868994073183
img_20250622_024625_903707.jpg,2.3717003918712662,2.405195466728627,-0.2233234718755364
img_20250622_024625_991171.jpg,2.4380412869816452,2.4092775706820855,-0.2416259340457548
img_20250622_024626_176398.jpg,2.5633727910681827,2.4140283453760474,-0.2739260863022069
img_20250622_024626_242403.jpg,2.6064189213839364,2.4133945614049885,-0.28300854938948744
img_20250622_024626_293913.jpg,2.6500761998490603,2.4152399962377147,-0.2921588703445629
img_20250622_024626_325818.jpg,2.6688544537078314,2.414601231774883,-0.2958324859778083
img_20250622_024626_407965.jpg,2.737390059781223,2.415442949692018,-0.30455075459646885
img_20250622_024626_499173.jpg,2.800049979648968,2.415165217105343,-0.3055169312156054
img_20250622_024626_712812.jpg,2.9557141771182667,2.4154219802759846,-0.3056717581634225
img_20250622_024626_812615.jpg,3.015253397155081,2.41646879076806,-0.30642730612092883
img_20250622_024626_826716.jpg,3.040125414139238,2.4187112507785833,-0.30707037041336244
img_20250622_024626_891813.jpg,3.0810953881612213,2.421201123500961,-0.3074791010361903
img_20250622_024626_952801.jpg,3.121630166562958,2.423674866393681,-0.30787009454680014
img_20250622_024627_058025.jpg,3.178993463138125,2.4261038617722765,-0.30819758754657484
img_20250622_024627_124877.jpg,3.2450480183979353,2.4311376383648264,-0.30749451093192726
img_20250622_024627_215856.jpg,3.3028631341978594,2.4330167995886454,-0.29770620999826164
img_20250622_024627_274288.jpg,3.343940511006482,2.4361090222712884,-0.2889338869403438
img_20250622_024627_448269.jpg,3.450785081195124,2.4498730154115615,-0.2513265798884758
img_20250622_024627_528523.jpg,3.5050028991064255,2.452335246435423,-0.2359142051153663
img_20250622_024627_587884.jpg,3.551295138895818,2.452551450383362,-0.23266114253565295
img_20250622_024627_675580.jpg,3.621024559074656,2.4525710720843565,-0.23286206169889473
img_20250622_024627_995620.jpg,3.8427191835408694,2.4684176324488356,-0.23206918972916527
img_20250622_024628_200641.jpg,3.9206054126553114,2.552947205086248,-0.23221057523538938
img_20250622_024628_242748.jpg,3.9244490584936713,2.5616483772504766,-0.2320446493997889
img_20250622_024628_317487.jpg,3.9493779046555733,2.606541555072171,-0.23335977891253196
img_20250622_024628_379553.jpg,3.957465246155236,2.6369381529981637,-0.2328472764105257
img_20250622_024628_534422.jpg,3.9776546095963448,2.70793870474269,-0.2325525346879078
img_20250622_024628_617726.jpg,4.003476135869638,2.7533821103297895,-0.23326339168316756
img_20250622_024628_706509.jpg,4.019558287659746,2.789586274854538,-0.23199029825826975
img_20250622_024628_794352.jpg,4.057769358210581,2.827760267998681,-0.23362701419183224
img_20250622_024628_887514.jpg,4.098012905690582,2.8497891846788335,-0.23197924691647484
img_20250622_024629_066075.jpg,4.193689837787825,2.8968537070918305,-0.23196747389772188
img_20250622_024629_161181.jpg,4.246254802063107,2.924449445997103,-0.23360322554065907
img_20250622_024629_245312.jpg,4.290690178649308,2.943251469552158,-0.23195576269624524
img_20250622_024629_546757.jpg,4.453088161950533,3.0202172495844657,-0.23193624325603326
img_20250622_024629_614581.jpg,4.4533358083179015,3.020318729258259,-0.23375294523663295
img_20250622_024629_662870.jpg,4.453335808282354,3.0203187291897087,-0.23375294523872822
img_20250622_024629_784114.jpg,4.453335808282205,3.0203187291899147,-0.23375294524212684
img_20250622_024630_171165.jpg,4.453335808281757,3.020318729190533,-0.23375294525232274
img_20250622_024630_230336.jpg,4.453335808281645,3.0203187291906874,-0.2337529452548717
img_20250622_024630_397401.jpg,4.453335808281459,3.020318729190945,-0.23375294525912002
img_20250622_024630_420230.jpg,4.453335808281421,3.0203187291909965,-0.23375294525996967
img_20250622_024630_511189.jpg,4.4533358082813095,3.020318729191151,-0.23375294526251864
img_20250622_024630_558988.jpg,4.453335808281235,3.020318729191254,-0.23375294526421794
img_20250622_024630_649777.jpg,4.453335808281123,3.0203187291914086,-0.2337529452667669
img_20250622_024630_762586.jpg,4.453335808281011,3.020318729191563,-0.23375294526931586
img_20250622_024630_956033.jpg,4.45333580828075,3.020318729191924,-0.2337529452752635
img_20250622_024631_098264.jpg,4.453335808280563,3.0203187291921814,-0.23375294527951176
img_20250622_024631_271168.jpg,4.453335808280377,3.020318729192439,-0.23375294528376003
img_20250622_024631_401897.jpg,4.45333580828019,3.0203187291926965,-0.2337529452880083
img_20250622_024631_663355.jpg,4.453335808279855,3.02031872919316,-0.23375294529565524
img_20250622_024631_754709.jpg,4.453335808279743,3.0203187291933147,-0.2337529452982042
img_20250622_024631_864332.jpg,4.453335808279631,3.020318729193469,-0.23375294530075316
img_20250622_024631_958631.jpg,4.453335808279519,3.0203187291936238,-0.23375294530330212
img_20250622_024632_036663.jpg,4.453335808279407,3.0203187291937783,-0.23375294530585114
img_20250622_024632_140458.jpg,4.453335808279258,3.0203187291939844,-0.23375294530924975
img_20250622_024632_294657.jpg,4.453335808279071,3.020318729194242,-0.23375294531349802
img_20250622_024632_379862.jpg,4.453335808278959,3.0203187291943965,-0.23375294531604698
img_20250622_024632_478909.jpg,4.4533358082788475,3.020318729194551,-0.23375294531859594
img_20250622_024632_650866.jpg,4.453335808278624,3.02031872919486,-0.23375294532369392
img_20250622_024632_708794.jpg,4.453335808278549,3.020318729194963,-0.23375294532539323
img_20250622_024632_797289.jpg,4.453335808278437,3.0203187291951177,-0.2337529453279422
img_20250622_024632_904147.jpg,4.453335808278325,3.0203187291952722,-0.23375294533049115
img_20250622_024632_976610.jpg,4.453335808278213,3.0203187291954268,-0.2337529453330401
img_20250622_024633_071021.jpg,4.453335808278101,3.0203187291955813,-0.23375294533558913
img_20250622_024633_156962.jpg,4.4533358082779895,3.020318729195736,-0.2337529453381381
img_20250622_024633_352147.jpg,4.453335808277766,3.020318729196045,-0.233752945343236
img_20250622_024633_427655.jpg,4.453335808277654,3.0203187291961995,-0.23375294534578497
img_20250622_024633_517017.jpg,4.453335808277542,3.020318729196354,-0.23375294534833393
img_20250622_024633_665045.jpg,4.453335808277355,3.0203187291966116,-0.23375294535258226
img_20250622_024633_768837.jpg,4.453335808277243,3.020318729196766,-0.23375294535513122
img_20250622_024633_879068.jpg,4.453335808277094,3.020318729196972,-0.23375294535852983
img_20250622_024633_964505.jpg,4.453335808276982,3.0203187291971267,-0.2337529453610788
img_20250622_024634_016487.jpg,4.458074991388278,3.028799970377112,-0.23375294535778954
img_20250622_024634_164876.jpg,4.503125826040692,3.0744697778204144,-0.23438497739992706
img_20250622_024634_202816.jpg,4.528604591121928,3.0959281437771597,-0.24030524266370543
img_20250622_024634_289388.jpg,4.572485874452668,3.1301292308645086,-0.28384905111055003
img_20250622_024634_395200.jpg,4.600370769248372,3.159744847040914,-0.3250114525967215
img_20250622_024634_501533.jpg,4.632954881922993,3.208116416943242,-0.38031451928442916
img_20250622_024634_583292.jpg,4.652876865948561,3.228473294338485,-0.4075842251434316
img_20250622_024634_620112.jpg,4.675729550374729,3.2479975583930223,-0.43544100499113286
img_20250622_024634_714053.jpg,4.732941160606542,3.260658189573919,-0.4720203285400602
img_20250622_024634_777041.jpg,4.77549982368193,3.259039778863962,-0.4935948710117106
img_20250622_024634_861628.jpg,4.829580116700889,3.2536997403750343,-0.5282760812888755
img_20250622_024634_949335.jpg,4.886682166264604,3.227882648530975,-0.5646517934220682
img_20250622_024635_007838.jpg,4.919694511706164,3.2107901728754564,-0.58887135116385
img_20250622_024635_131083.jpg,4.988663908093777,3.1877045556929673,-0.6354421357046504
img_20250622_024635_293685.jpg,5.073672267345589,3.1633954777306825,-0.6906575431225553
img_20250622_024635_346050.jpg,5.105424204040679,3.1531370248295274,-0.7117258346994114
img_20250622_024635_402614.jpg,5.138474712989833,3.138492585496669,-0.7326557502994356
img_20250622_024635_497331.jpg,5.188322607256237,3.107314383448263,-0.7617563652403513
img_20250622_024635_635979.jpg,5.252854595576558,3.062310580054272,-0.8063697040523274
img_20250622_024635_814882.jpg,5.329318524999186,2.997006213054746,-0.8067443282750344
img_20250622_024635_874414.jpg,5.3563782836983735,2.9738095955673898,-0.8081594902062714
img_20250622_024635_974008.jpg,5.397157321592256,2.938061613332311,-0.8064187981243044
img_20250622_024636_173943.jpg,5.50302233032505,2.9111033896558185,-0.8083872484267437
img_20250622_024636_266248.jpg,5.562214963707342,2.9088494275131764,-0.8092486460274504
img_20250622_024636_353055.jpg,5.619790397004919,2.9090283413052958,-0.8083761625886564
img_20250622_024636_449760.jpg,5.684762990930833,2.9090604878229924,-0.8085056086273243
img_20250622_024636_503462.jpg,5.7237349406121085,2.909305838216442,-0.8075494753793819
img_20250622_024636_589269.jpg,5.779289664951727,2.9116297274089846,-0.8091943086657528
img_20250622_024636_683894.jpg,5.836322128348566,2.9282722013204556,-0.8083175167449468
img_20250622_024636_747701.jpg,5.8691482918012605,2.9363192192070273,-0.8091684254420315
img_20250622_024636_836185.jpg,5.912114646564376,2.950247540248615,-0.8095817637130907
img_20250622_024636_890204.jpg,5.935572306715616,2.9760540773704713,-0.8085972882820791
img_20250622_024636_960728.jpg,5.954169055530611,2.9998104894357134,-0.8087909007107286
img_20250622_024637_069341.jpg,5.99732852617384,3.05292759673113,-0.8085958626499835
img_20250622_024637_163847.jpg,6.029375760603413,3.0981546346921904,-0.8095706281483511
img_20250622_024637_219275.jpg,6.035538819282837,3.1274989982786043,-0.808213774855967
img_20250622_024637_250683.jpg,6.0355656006616965,3.141247018822474,-0.8082944745554037
img_20250622_024637_618805.jpg,6.051610008018393,3.351590450355793,-0.8081432549166541
img_20250622_024637_667882.jpg,6.051797568367881,3.390469229217252,-0.8085735434884029
img_20250622_024637_835182.jpg,6.056374831983919,3.4903570285369088,-0.8093413975992885
img_20250622_024637_875955.jpg,6.0562201336424994,3.5287064861956523,-0.8093333098655191
img_20250622_024637_971572.jpg,6.056683709445496,3.5840282118738096,-0.8094717914250594
img_20250622_024638_115650.jpg,6.054803044160799,3.6902163299577166,-0.8095861793053025
img_20250622_024638_172881.jpg,6.050686658149302,3.7307529480565895,-0.8097256077171102
img_20250622_024638_238540.jpg,6.046623729518451,3.7694677243311343,-0.8103005690264469
img_20250622_024638_324413.jpg,6.041643317481135,3.8223901808025005,-0.8102068852135748
img_20250622_024638_473970.jpg,6.022907023727332,3.921121990704052,-0.8103811565624341
img_20250622_024638_576739.jpg,6.001671174544333,3.962241018332046,-0.8115656027787208
img_20250622_024638_653631.jpg,5.956168248878949,3.990193482727171,-0.8098166308943694
img_20250622_024638_688030.jpg,5.944583003380864,3.9944289922035545,-0.8103918412749765
img_20250622_024638_771630.jpg,5.894786706521956,4.017292726953496,-0.8115567081076962
img_20250622_024638_875284.jpg,5.856245268094134,4.029595531142651,-0.811577069504125
img_20250622_024638_966910.jpg,5.803382613797034,4.049797954437002,-0.8117233570338093
img_20250622_024638_989047.jpg,5.7917164875095395,4.049840167722925,-0.8117249681737895
img_20250622_024639_085971.jpg,5.7401822629656145,4.0602350182527065,-0.8115826000363379
img_20250622_024639_229162.jpg,5.660329290514159,4.0686178096108,-0.8117126728715697
img_20250622_024639_280240.jpg,5.626302680528346,4.072186324502784,-0.8122381152115694
img_20250622_024639_349352.jpg,5.591726549771663,4.076523617093093,-0.8110694227649712
img_20250622_024639_401064.jpg,5.5547815204892945,4.079532061915778,-0.811206130365364
img_20250622_024639_487664.jpg,5.488610120150678,4.079839370611093,-0.8114764490484788
img_20250622_024639_581548.jpg,5.429585933713703,4.079039927988923,-0.8116031095690266
img_20250622_024639_725707.jpg,5.319385116667177,4.077483890880695,-0.8118583013538548
img_20250622_024639_827745.jpg,5.259772408663784,4.076230801061566,-0.8119967670690119
img_20250622_024639_880985.jpg,5.215932561985107,4.076137759945445,-0.8124195141052457
img_20250622_024639_966747.jpg,5.146011692694665,4.074394685979292,-0.8114710483384264
img_20250622_024640_027477.jpg,5.102101271755339,4.074410195962813,-0.8118488216996865
img_20250622_024640_137846.jpg,5.043846968935162,4.068285249396986,-0.8117358690324035
img_20250622_024640_211562.jpg,4.978318794204092,4.0559082338828425,-0.8119064717598582
img_20250622_024640_242690.jpg,4.962457668488608,4.056081512690209,-0.8110401038452357
img_20250622_024640_295700.jpg,4.921362728848619,4.049672497410123,-0.8120797297239514
img_20250622_024640_384591.jpg,4.8552031093281585,4.037466780084385,-0.8118609878336875
img_20250622_024640_473337.jpg,4.798269748096788,4.0314081571338285,-0.8111695466458698
img_20250622_024640_564979.jpg,4.73745570262372,4.0118788040140725,-0.8118531035418439
img_20250622_024640_667879.jpg,4.685762177970492,3.998805338168632,-0.8121491761853875
img_20250622_024640_767201.jpg,4.624954532119824,3.9799040816381606,-0.8121498168549217
img_20250622_024640_831183.jpg,4.5733935277176005,3.9672043109901565,-0.8124517225522007
img_20250622_024640_932457.jpg,4.512934089311218,3.9493189780120885,-0.8124530702417307
img_20250622_024640_988155.jpg,4.475815702319103,3.939479865523484,-0.8126663438042818
img_20250622_024641_109081.jpg,4.3998028321075875,3.918248544337394,-0.8127426640716834
img_20250622_024641_218510.jpg,4.323844433102028,3.8975802837101563,-0.8060861952109553
img_20250622_024641_328797.jpg,4.271451575774944,3.888027097462731,-0.7873392156898209
img_20250622_024641_401492.jpg,4.213574518209833,3.866377494157946,-0.7588095103510686
img_20250622_024641_433759.jpg,4.1999451300224955,3.862578095482787,-0.7507818996263407
img_20250622_024641_519252.jpg,4.140959616356244,3.8422367827821327,-0.7220588298589423
img_20250622_024641_610362.jpg,4.086603123013671,3.8318153021060772,-0.6930373716018945
img_20250622_024641_711616.jpg,4.025415772603802,3.831078190006016,-0.6826189369459954
img_20250622_024641_923160.jpg,3.9242932806008803,3.882423706713145,-0.6722847994286343
img_20250622_024641_972289.jpg,3.909552170202356,3.913336097555249,-0.6681713233977219
img_20250622_024642_061034.jpg,3.87800364832895,3.959525211386125,-0.6587107481247937
img_20250622_024642_219576.jpg,3.7948664834048036,3.971856569148612,-0.6510041014748448
img_20250622_024642_415680.jpg,3.658787745432775,3.9687592128833016,-0.6479520150664302
img_20250622_024642_520658.jpg,3.6072667203077198,3.9684987683425956,-0.6486566724545318
img_20250622_024642_540295.jpg,3.584446751894534,3.9681010829198975,-0.649689123054906
img_20250622_024642_644481.jpg,3.5319698393827363,3.9657010499956837,-0.6504318417323616
img_20250622_024642_719764.jpg,3.4762380660382637,3.9618915809397754,-0.6495686077511138
img_20250622_024642_877950.jpg,3.3913696587743365,3.9560197307825007,-0.6514304384993971
img_20250622_024642_968249.jpg,3.3369718718926156,3.934866348945235,-0.6513358260850122
img_20250622_024643_043340.jpg,3.291232093072038,3.9192981093594605,-0.6503791563732887
img_20250622_024643_160308.jpg,3.2471008704345956,3.880149416162251,-0.6441625078733856
img_20250622_024643_226634.jpg,3.213818535887869,3.846955517777077,-0.6375479276370837
img_20250622_024643_381329.jpg,3.1496639004414213,3.7755358328904918,-0.6223176658524494
img_20250622_024643_465697.jpg,3.1205124077465873,3.7381626910433137,-0.6092286205241639
img_20250622_024643_849488.jpg,2.903600504718956,3.6670936403078964,-0.4834663714037627
img_20250622_024643_971972.jpg,2.820708222371666,3.6736014678095836,-0.4448051908540171
img_20250622_024644_069682.jpg,2.7629593889226722,3.677144257133246,-0.4179791727728014
img_20250622_024644_089997.jpg,2.7381944243361387,3.6765134385854807,-0.4086789936110797
img_20250622_024644_149562.jpg,2.7014075450411075,3.669100396875821,-0.39594814587813315
img_20250622_024644_309964.jpg,2.647797470086536,3.625316398680907,-0.3793468751648824
img_20250622_024644_507884.jpg,2.584425508590875,3.5406950824789254,-0.37884390880363916
img_20250622_024644_644918.jpg,2.550120768382142,3.493594610917517,-0.37884390880363716
img_20250622_024644_715521.jpg,2.5246523764802085,3.4667607344343896,-0.37583293509518606
img_20250622_024644_857046.jpg,2.4574172165974497,3.448070759853828,-0.3445330229893464
img_20250622_024644_922877.jpg,2.3978097971828625,3.432481109387729,-0.3104674434467026
img_20250622_024645_023287.jpg,2.3464498585021674,3.4238902076337197,-0.2774213117544502
img_20250622_024645_146647.jpg,2.2733269414839867,3.407372567785816,-0.22690330976137665
img_20250622_024645_225061.jpg,2.2195763577279948,3.3806694464094162,-0.19680664222051603
img_20250622_024645_324532.jpg,2.191561855016812,3.3497848825451784,-0.1904440744394943
img_20250622_024645_458772.jpg,2.170377255705338,3.290283751089183,-0.1916340438174637
img_20250622_024645_467482.jpg,2.1594087018101233,3.269296563010924,-0.192312099813508
img_20250622_024645_611213.jpg,2.138161966658782,3.2009856427165837,-0.19135307485725156
img_20250622_024645_849865.jpg,2.0822189058324785,3.087927127989716,-0.1905276009438986
img_20250622_024645_967608.jpg,2.046173187402229,3.035074468619522,-0.1933563609302484
img_20250622_024646_000892.jpg,2.0322779422362447,3.0174469906997192,-0.19577527358433638
img_20250622_024646_088274.jpg,2.008915155192424,2.983009127615141,-0.2075013791673601
img_20250622_024646_153634.jpg,1.9862098966410413,2.9567156140089104,-0.21635614650298954
img_20250622_024646_244602.jpg,1.9516566084524807,2.9181628971483895,-0.23126705988951898
img_20250622_024646_306066.jpg,1.929816154796505,2.8953611058924755,-0.23635595488140787
img_20250622_024646_386744.jpg,1.899932316520833,2.8663780995980885,-0.24289564763426236
img_20250622_024646_477587.jpg,1.8575375146910484,2.828366168271997,-0.2546578033988063
img_20250622_024646_555980.jpg,1.8351583812124517,2.809551610545904,-0.2592483947694625
img_20250622_024646_612451.jpg,1.8097581592235277,2.7896963447312375,-0.2677455414938215
img_20250622_024646_685400.jpg,1.7759722836383867,2.765655382181544,-0.27010794980844294
img_20250622_024646_715966.jpg,1.7584558969159103,2.7514370680794467,-0.27090276961283644
img_20250622_024646_842408.jpg,1.706469702779877,2.7134514184644924,-0.27337012941375854
img_20250622_024646_925023.jpg,1.6711605551587072,2.689842713517267,-0.27326936857376927
img_20250622_024646_954775.jpg,1.6519832544941346,2.6745963833941864,-0.27431389646341553
img_20250622_024647_016576.jpg,1.6277347074542035,2.6579681466208416,-0.27434506281954324
img_20250622_024647_101897.jpg,1.5930380050955326,2.6343394562848976,-0.27434506282283705
img_20250622_024647_198842.jpg,1.5495213039394102,2.6018907635752235,-0.27434506286031396
img_20250622_024647_285960.jpg,1.5144038070827013,2.578523442952146,-0.2743148038701946
img_20250622_024647_432273.jpg,1.4477920155955655,2.5249670370737642,-0.24961949237173908
img_20250622_024647_488348.jpg,1.429961968660643,2.5005440335570523,-0.23360641252404024
img_20250622_024647_549878.jpg,1.415331287680349,2.4736960712780953,-0.216970000336925
img_20250622_024647_640526.jpg,1.402892919554013,2.433201708987879,-0.19185930686734848
img_20250622_024647_850129.jpg,1.3789643174194368,2.313887472739058,-0.15701557297275512
img_20250622_024647_945384.jpg,1.3748725008623637,2.267758399232081,-0.1549657403736324
img_20250622_024648_034546.jpg,1.3663213548733422,2.2111090198612393,-0.1517795290868378
